imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0020402,Show Boat,Show Boat,1929,28/07/1929,"Drama, Musical, Romance",147,USA,English,"Harry A. Pollard, Arch Heath","Edna Ferber, Edward J. Montaigne",Universal Pictures,"Laura La Plante, Joseph Schildkraut, Emily Fitzroy, Otis Harlan, Alma Rubens, Jack McDonald, Jane La Verne, Neely Edwards, Elise Bartlett, Stepin Fetchit, Jules Bledsoe, Tess Gardella, Bettye Junod, Carl Laemmle, Helen Morgan","A mostly silent version of Edna Ferber's original novel, with some songs from the musical as a last-minute addition",6.1,245,,,,,13,3
tt0020403,Rivista delle nazioni,Show of Shows,1929,29/12/1929,Musical,128,USA,English,John G. Adolfi,"J. Keirn Brennan, Frank Fay",Warner Bros.,"Frank Fay, William Courtenay, H.B. Warner, Hobart Bosworth, John Barrymore, Harry Akst, Armida, Johnny Arthur, Mary Astor, William Bakewell, Richard Barthelmess, Noah Beery, Sally Blane, Monte Blue, Irène Bordoni","It's 1929. The studio gave the cinema its voice and offered the audiences a chance to see their favorite actors and actresses from the silent screen era. For the first time, they can be ...",5.8,367,$ 850000,,,,27,3
tt0020405,The Silent Enemy,The Silent Enemy,1930,02/08/1930,Drama,84,USA,English,H.P. Carver,"W. Douglas Burden, Richard Carver",Burden-Chanler Productions,"Chief Yellow Robe, Chief Buffalo Child Long Lance, Chief Akawanush, Mary Alice Nelson Archambaud, Cheeka, Mali Spotted Elk",A documentary about the life of Indians in Northern Canada.,6.9,183,,,,,4,6
tt0020410,Donna che ama,The Single Standard,1929,1930,"Drama, Romance",73,USA,English,John S. Robertson,"Adela Rogers St. Johns, Josephine Lovett",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Nils Asther, Johnny Mack Brown, Dorothy Sebastian, Lane Chandler, Mahlon Hamilton, Kathlyn Williams, Zeffie Tilbury","The wealthy Arden Stuart is bored in a party; after refusing the wedding proposal of Tommy Hewlett, she drives her car with her driver to a lonely place. She has one night stand with him ...",6.7,489,$ 336000,,,,19,9
tt0020425,Fatemi la corte,So This Is College,1929,08/11/1929,"Comedy, Drama, Romance",98,USA,English,Sam Wood,"Al Boasberg, Delmer Daves",Metro-Goldwyn-Mayer (MGM),"Elliott Nugent, Robert Montgomery, Cliff Edwards, Sally Starr, Phyllis Crane, Dorothy Dehn, Max Davidson, Ann Brody, Oscar Rudolph, Gene Stone, Polly Moran, Lee Shumway","Biff and Eddie are the best of friends. They are college seniors, roommates at the fraternity, and star teammates on the USC football team. Then a flapper named Babs enters the picture. ...",5.5,200,,,,,10,4
tt0020431,Der Sonderling,Der Sonderling,1929,28/12/1929,Comedy,88,Germany,,"Walter Jerven, Franz Osten","Walter Jerven, Liesl Karlstadt",Karl Valentin Filmproduktion,"Karl Valentin, Liesl Karlstadt, Truus Van Aalten, Ferdinand Martini, Heinz Könecke, Otto Welte, Karl Raab, Ulrich Verden, Georg Rückert, Maria Byk, Gustl Gstettenbaur",,5,138,,,,,2,
tt0020439,Cuori e motori,Speedway,1929,07/09/1929,"Drama, Romance, Sport",76,USA,,Harry Beaumont,"Byron Morgan, Ann Price",Metro-Goldwyn-Mayer (MGM),"William Haines, Anita Page, Ernest Torrence, Karl Dane, John Miljan, Eugenie Besserer, Polly Moran",Bill Whipple is a happy-go-lucky mechanic for MacDonald who thinks that he is the worlds greatest driver and lover. Mac has treated Bill like a son since he took him in. One day at the ...,6.1,602,,,,,5,4
tt0020442,Io... e l'amore,Spite Marriage,1929,05/01/1972,Comedy,76,USA,English,"Edward Sedgwick, Buster Keaton","Lew Lipton, Ernest Pagano",Metro-Goldwyn-Mayer (MGM),"Buster Keaton, Dorothy Sebastian, Edward Earle, Leila Hyams, William Bechtel, Jack Byron","An unimpressive but well intending man is given the chance to marry a popular actress, of whom he has been a hopeless fan. But what he doesn't realize is that he is being used to make the actress' old flame jealous.",7,1811,,,,,30,18
tt0020446,The Squall,The Squall,1929,01/05/1929,"Drama, Music, Romance",105,USA,English,Alexander Korda,"Jean Bart, Bradley King",First National Pictures,"Alice Joyce, Richard Tucker, Myrna Loy, Loretta Young, Zasu Pitts, Carroll Nye, Harry Cording, George Hackathorne, Marcia Harris, Knute Erickson, Nicholas Soussanin","The activities of Nubi (Myrna Loy), a minx-like, Hungarian gypsy girl who, while on the run from her abusive husband, takes shelter in a farmhouse, where she seduces and holds in thrall all the male members of the family.",4.9,328,,,,,21,3
tt0020451,Il vecchio e il nuovo,Staroye i novoye,1929,07/11/1929,Drama,121,Soviet Union,,"Grigoriy Aleksandrov, Sergei M. Eisenstein","Grigoriy Aleksandrov, Sergei M. Eisenstein",Sovkino,"Marfa Lapkina, M. Ivanin, Konstantin Vasilyev, Vasili Buzenkov, Nejnikov, Chukamaryev, Ivan Yudin, E. Suhareva, G. Matvei, Efimkin, Vyacheslav Gomolyaka, Mikhail Gomorov, Hurtin, M. Palej, Maksim Shtraukh","100.000.000 peasants - illiterate, poor, hungry. There comes a day when one woman decides that she can live old life no longer. Using ways of new Soviet state and industrial progress she changes life and labor of her village.",7.3,1296,,,,,5,18
tt0020458,La ragazza del bacio,Street Girl,1929,1932,"Drama, Musical, Romance",87,USA,English,Wesley Ruggles,"Jane Murfin, W. Carey Wonderly",RKO Radio Pictures,"Betty Compson, John Harron, Jack Oakie, Ned Sparks, Guy Buccola, Joseph Cawthorn, Ivan Lebedeff, Doris Eaton, Gus Arnheim and His Cocoanut Grove Ambassadors","A homeless and destitute violinist joins a combo to bring it success, but has problems with her love life.",6.1,337,$ 211000,,,,12,2
tt0020461,The Studio Murder Mystery,The Studio Murder Mystery,1929,01/06/1929,"Crime, Mystery",62,USA,English,Frank Tuttle,"A. Channing Edington, Carmen Ballen Edington",Paramount Pictures,"Neil Hamilton, Doris Hill, Warner Oland, Fredric March, Chester Conklin, Florence Eldridge, Guy Oliver, Donald MacKenzie, Gardner James, Eugene Pallette","Philandering actor Richard Hardell is murdered at a movie studio. His jealous wife Blanche, his director Rupert Borka, and a girl he mistreated, Helen MacDonald, all have substantial ...",5.7,115,,,,,8,1
tt0020466,Il sorriso della vita,Sunny Side Up,1929,18/04/1930,"Comedy, Musical",121,USA,English,David Butler,"Buddy G. DeSylva, Lew Brown",Fox Film Corporation,"Janet Gaynor, Charles Farrell, Marjorie White, El Brendel, Mary Forbes, Peter Gawthorne, Sharon Lynn, Frank Richardson, Joe Brown","Molly and Bee, sweet young 'working girls,' live in a cheap room over a New York grocery store. Molly's idol, wealthy Jack Cromwell, lives in a Long Island mansion but is markedly less ...",6.5,358,,$ 3000000,,,25,12
tt0020475,Il diario di una donna perduta,Tagebuch einer Verlorenen,1929,1930,Drama,104,Germany,German,Georg Wilhelm Pabst,"Margarete Böhme, Rudolf Leonhardt",Pabst-Film,"Louise Brooks, André Roanne, Josef Rovenský, Fritz Rasp, Vera Pawlowa, Franziska Kinz, Arnold Korff, Andrews Engelmann, Valeska Gert, Edith Meinhard, Sybille Schmitz, Sig Arno, Kurt Gerron, Hedy Krilla, Hans Casparius","After falling pregnant to a pharmacist and refusing to marry, a young woman is thrown from her home and sent to a strict girls' reform school.",7.9,3996,,,,,50,41
tt0020479,La bisbetica domata,Taming of the Shrew,1929,30/11/1929,"Comedy, Romance",63,USA,English,Sam Taylor,"William Shakespeare, Sam Taylor",Elton Corporation,"Mary Pickford, Douglas Fairbanks, Edwin Maxwell, Joseph Cawthorn, Clyde Cook, Geoffrey Wardwell, Dorothy Jordan, Frankie Genardi","In sixteenth century Padua, Hortensio loves Bianca, the youngest daughter of Baptista. But Baptista will not allow the two to get married until his eldest daughter, the extremely headstrong...",6.3,511,$ 504000,,,,22,6
tt0020480,Tanned Legs,Tanned Legs,1929,10/11/1929,"Comedy, Musical",71,USA,English,Marshall Neilan,Thomas J. Geraghty,RKO Radio Pictures,"Arthur Lake, June Clyde, Dorothy Revier, Ann Pennington, Albert Gran, Allen Kearns, Sally Blane, Edmund Burns, Lincoln Stedman, Nella Walker, Johnny Johnson, Johnny Johnson's Orchestra","Peggy and Bill are high society lovebirds, but their marriage plans are put on hold while Peggy spends most of her summer straightening out her wayward parents and her unlucky-in-love ...",5.6,135,,,,,8,1
tt0020488,Ritorna il sole,Their Own Desire,1929,27/12/1929,"Drama, Romance",65,USA,English,E. Mason Hopper,"Sarita Fuller, Frances Marion",Metro-Goldwyn-Mayer (MGM),"Norma Shearer, Belle Bennett, Lewis Stone, Robert Montgomery, Helene Millard, Cecil Cunningham, Henry Hebert, Mary Doran, June Nash","Lally is a rich girl whose father writes books and plays Polo. After 23 years of marriage, he decides to divorce his wife, and marry Mrs. Chevers. This sours Lally on all men, while on ...",5.9,559,,,,,18,5
tt0020490,They Had to See Paris,They Had to See Paris,1929,18/09/1929,Comedy,95,USA,English,Frank Borzage,"Owen Davis, Homer Croy",Fox Film Corporation,"Will Rogers, Irene Rich, Owen Davis Jr., Marguerite Churchill, Fifi D'Orsay, Rex Bell, Ivan Lebedeff","Oklahoma mechanic Pike Peters finds himself part owner of an oil field. His wife Idy, hitherto content, decides the family must go to Paris to get ""culture"" and meet ""the right kind of ...",5.8,143,,,,,6,1
tt0020492,The Thirteenth Chair,The Thirteenth Chair,1929,19/10/1929,"Drama, Mystery",72,USA,English,Tod Browning,Bayard Veiller,Metro-Goldwyn-Mayer (MGM),"Conrad Nagel, Leila Hyams, Margaret Wycherly, Helene Millard, Holmes Herbert, Mary Forbes, Bela Lugosi, John Davidson, Charles Quatermaine, Moon Carroll, Cyril Chadwick, Bertram Johns, Gretchen Holland, Frank Leigh, Clarence Geldart","Although his murdered friend was by all accounts a scoundrel a true ""bounder"" Edward Wales is determined to trap his killer by staging a seance using a famous medium. Many of the 13 seance ...",5.9,522,,,,,22,13
tt0020499,La mazzata,Thunderbolt,1929,20/06/1929,"Crime, Drama, Film-Noir",85,USA,English,Josef von Sternberg,"Charles Furthman, Jules Furthman",Paramount Pictures,"George Bancroft, Fay Wray, Richard Arlen, Tully Marshall, Eugenie Besserer, James Spottswood, Robert Elliott, Fred Kohler, E.H. Calvert, George Irving, Mike Donlin, S.S. Stewart, William L. Thorne","A criminal known as Thunderbolt is imprisoned and facing execution. Into the next cell is placed Bob Moran, an innocent man who has been framed and who is in love with Thunderbolt's girl. ...",6.6,501,,,,,8,13
tt0020502,L'ondata dei forti,Tide of Empire,1929,23/03/1929,Western,73,USA,English,Allan Dwan,"Peter B. Kyne, Joseph Farnham",Cosmopolitan Productions,"Renée Adorée, Tom Keene, George Fawcett, William Collier Jr., Fred Kohler, James Bradbury Sr., Harry Gribbon, Paul Hurst, Rosita Delmar","California's gold dicovery in 1848 draws a ""tide of empire"" to the area, which becomes ripe for bandits.",6.4,170,,,,,7,2
tt0020510,Tôkyô kôshinkyoku,Tôkyô kôshinkyoku,1929,31/05/1929,Drama,101,Japan,,Kenji Mizoguchi,"Shuichi Hatamoto, Kan Kikuchi",Gendai Eigasha,"Shizue Natsukawa, Takako Irie, Isamu Kosugi, Kôji Shima, Eiji Takagi, Hisako Takihana, Taeko Sakuma, Shunji Kanda, Reiji Ichiki, Shôzô Nanbu, Gunnosuke Kanahira, Takaya Ito, Bontarô Miake, Suesaburo Sasai","A classic melodramatic love tragedy addressing social inequality in feudal Japan, depicted in Kenji Mizoguchi's typical style. The nostalgic scenes of 1920s Tokyo provides a valuable visual...",6.6,261,,,,,4,2
tt0020514,L'intrusa,The Trespasser,1929,11/11/1929,Drama,90,USA,English,Edmund Goulding,Edmund Goulding,Gloria Productions,"Gloria Swanson, Robert Ames, Purnell Pratt, Henry B. Walthall, Wally Albright, William Holden, Blanche Friderici, Kay Hammond, Mary Forbes, Marcelle Corday",The trial and tribulations of a strong-willed woman who elopes and gives birth out of wedlock without telling her ex-husband.,6.6,1232,$ 725000,,,,14,4
tt0020516,The Trial of Mary Dugan,The Trial of Mary Dugan,1929,08/06/1929,Drama,113,USA,English,Bayard Veiller,"Becky Gardiner, Bayard Veiller",Metro-Goldwyn-Mayer (MGM),"Norma Shearer, Lewis Stone, H.B. Warner, Raymond Hackett, Lilyan Tashman, Olive Tell, Adrienne D'Ambricourt, DeWitt Jennings, Wilfrid North, Landers Stevens, Mary Doran, Westcott Clarke, Charles R. Moore, Claud Allister, Myra Hampton","Mary Dugan, a Broadway showgirl, is charged with murder in the knifing death of her wealthy lover, and goes on trial for her life. When her defense counsel appears to bungle his job, Mary's...",6.1,105,,,,,6,1
tt0020534,Lo spettro verde,The Unholy Night,1929,14/09/1929,"Mystery, Thriller",94,USA,English,Lionel Barrymore,"Ben Hecht, Edwin Justus Mayer",Metro-Goldwyn-Mayer (MGM),"Ernest Torrence, Roland Young, Dorothy Sebastian, Natalie Moorhead, Sydney Jarvis, Polly Moran, George Cooper, Sôjin Kamiyama, Claude Fleming, Clarence Geldart, John Miljan, Richard Tucker, John Loder, Philip Strange, John Roche","On a dark foggy London night, someone tries to strangle Lord Montague, but he escapes. Only to discover the four other men who did get killed were old regimental comrades in Gallipoli. When...",5.8,197,,,,,7,10
tt0020538,L'indomabile,Untamed,1929,23/11/1929,"Adventure, Drama, Romance",86,USA,English,Jack Conway,"Charles E. Scoggins, Lucille Newmark",Metro-Goldwyn-Mayer (MGM),"Joan Crawford, Robert Montgomery, Ernest Torrence, Holmes Herbert, John Miljan, Gwen Lee, Edward J. Nugent, Don Terry, Gertrude Astor, Milton J. Fahrney, Lloyd Ingraham, Grace Cunard, Tom O'Brien, Wilson Benge","When her rich oilman father is killed, Bingo, raised in the wilds of South America, inherits the company. Her guardians Ben and Howard send her to New York for civilizing but on the way she...",5.1,475,$ 229000,,,,23,3
tt0020542,The Vagabond Lover,The Vagabond Lover,1929,01/12/1929,"Comedy, Musical",65,USA,English,Marshall Neilan,James Ashmore Creelman,RKO Radio Pictures,"Rudy Vallee, Sally Blane, Marie Dressler, Charles Sellon, Nella Walker, Edward J. Nugent, Danny O'Shea, Alan Roscoe, The Connecticut Yankees",A zany musical about an amateur musician in search of work who impersonates a big band leader.,5.3,198,,,,,18,3
tt0020543,The Valiant,The Valiant,1929,19/05/1929,Drama,66,USA,English,William K. Howard,"Tom Barry, Tom Barry",Fox Film Corporation,"Paul Muni, Marguerite Churchill, Johnny Mack Brown, DeWitt Jennings, Edith Murgatroyd, Clifford Dempsey, Richard Carlyle, Henry Kolker, Robert Elliott","After killing an unknown man for an unknown reason, a mysterious drifter turns himself to the law, under a false name intending to protect his own family's honor. But when the news of his ...",6,315,,,,,15,5
tt0020547,"Verdun, visions d'histoire","Verdun, visions d'histoire",1928,23/11/1928,"History, War",151,France,French,Léon Poirier,Léon Poirier,Compagnie Universelle Cinématographique (CUC),"Albert Préjean, Jeanne Marie-Laurent, Suzanne Bianchetti, Hans Brausewetter, Thomy Bourdelle, Berthe Jalabert, Maurice Schutz, Pierre Nay, Jean Dehelly, Daniel Mendaille, Antonin Artaud, André Nox, Paul Amiot, José Davert, Henri Delannoy","Dramatic re-enactment of the battle of Verdun during World War I, as seen by both French and German sides.",6.9,112,,,,,3,5
tt0020556,L'uomo della Virginia,The Virginian,1929,09/11/1929,"Romance, Western",91,USA,English,Victor Fleming,"Owen Wister, Kirk La Shelle",Paramount Pictures,"Gary Cooper, Walter Huston, Mary Brian, Richard Arlen, Helen Ware, Chester Conklin, Eugene Pallette, Victor Potel, E.H. Calvert",A good-natured cowboy who is romancing the new schoolmarm has a crisis of conscience when he discovers his best friend is engaged in cattle rustling.,6.8,661,$ 425000,,,,13,10
tt0020563,Giorni di gioventù,Gakusei romansu: Wakaki hi,1929,13/04/1929,Comedy,103,Japan,,Yasujirô Ozu,"Akira Fushimi, Yasujirô Ozu",Shochiku Kamata,"Ichirô Yûki, Tatsuo Saitô, Junko Matsui, Shin'ichi Himori, Chishû Ryû, Chôko Iida, Eiko Takamatsu, Fusao Yamada, Shôichi Kofujita, Ichirô Okuni, Takeshi Sakamoto, Nobuko Wakaba, Hisao Yoshitani",Two friends try and court the same woman.,6.4,474,,,,,4,12
tt0020570,La tragedia di Pizzo Palù,Die weiße Hölle vom Piz Palü,1929,1930,"Action, Adventure, Drama",150,Germany,German,"Arnold Fanck, Georg Wilhelm Pabst","Arnold Fanck, Ladislaus Vajda",Sokal-Film GmbH,"Gustav Diessl, Leni Riefenstahl, Ernst Petersen, Ernst Udet, Otto Spring, Mizzi Götzel, Kurt Gerron, Charles McNamee","A man climbs a 12,000-foot mountain to search for his wife, who was lost on their honeymoon. Another couple makes the dangerous climb with him.",7.2,882,,,,,17,8
tt0020572,Evviva il pericolo!,Welcome Danger,1929,05/05/1930,Comedy,113,USA,"English, Cantonese, German","Clyde Bruckman, Malcolm St. Clair","Paul Gerard Smith, Felix Adler",The Harold Lloyd Corporation,"Harold Lloyd, Barbara Kent, Noah Young, Charles Middleton, Will Walling, Grady Sutton","Harold Bledsoe, a botany student, is called back home to San Francisco, where his late father had been police chief, to help investigate a crime wave in Chinatown.",6,669,$ 979828,,,,26,13
tt0020581,Vendetta d'oriente,Where East Is East,1929,04/05/1929,"Drama, Romance",65,USA,English,Tod Browning,"Tod Browning, Harry Sinclair Drago",Metro-Goldwyn-Mayer (MGM),"Lon Chaney, Lupe Velez, Estelle Taylor, Lloyd Hughes, Louis Stern, Mrs. Wong Wing","When an animal trapper in Indo-China finds that his daughter's fiancé is being successfully seduced by her estranged mother, he takes appropriate action.",6.6,487,$ 295000,,,,13,11
tt0020585,Why Be Good?,Why Be Good?,1929,23/05/1929,"Comedy, Drama, Romance",84,USA,English,William A. Seiter,"Paul Perez, Carey Wilson",First National Pictures,"Colleen Moore, Neil Hamilton, Bodil Rosing, John St. Polis, Edward Martindel, Eddie Clayton, Lincoln Stedman, Louis Natheaux, Collette Merton, Dixie Gay",A flapper with a dubious reputation enjoys a vivacious night of dancing and finds herself romantically linked to her boss.,7.2,359,,,,,15,11
tt0020589,Orchidea selvaggia,Wild Orchids,1929,23/02/1929,"Romance, Drama",100,USA,English,Sidney Franklin,"John Colton, Willis Goldbeck",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Lewis Stone, Nils Asther","A prince in Java tries to seduce his visitor's wife, but he's discovered.",6.6,578,$ 322000,,,,13,6
tt0020590,L'allegra brigata,The Wild Party,1929,06/04/1929,"Comedy, Drama",77,USA,English,Dorothy Arzner,"Samuel Hopkins Adams, E. Lloyd Sheldon",Paramount Pictures,"Clara Bow, Fredric March, Marceline Day, Shirley O'Hara, Adrienne Dore, Joyce Compton, Jack Oakie, Jack Luden, Phillips Holmes","Wild girls at a college pay more attention to parties than their classes. But when one party girl, Stella Ames, goes too far at a local bar and gets in trouble, her professor has to rescue ...",6.4,408,,,,,11,10
tt0020608,Nina Petrowna,Die wunderbare Lüge der Nina Petrowna,1929,04/06/1929,Drama,102,Germany,German,Hanns Schwarz,"Fritz Rotter, Hans Székely",Universum Film (UFA),"Brigitte Helm, Francis Lederer, Warwick Ward, Lya Jan, Harry Hardt, Ekkehard Arendt, Michael von Newlinsky, Franz Schafheitlin","Nina Petrovna, the mistress of a wealthy Cossack, falls in love with a young cadet. Their happiness is short-lived.",7.2,216,,,,,5,3
tt0020613,La nuova generazione,The Younger Generation,1929,04/03/1929,Drama,75,USA,English,Frank Capra,"Fannie Hurst, Sonya Levien",Columbia Pictures,"Jean Hersholt, Lina Basquette, Ricardo Cortez, Rex Lease, Rosa Rosanova, Syd Crossley, Martha Franklin",Soap-opera about a social-climbing Jewish man and his old-world parents who are heartbroken by his rejection of them.,6.3,263,,,,,11,6
tt0020620,Il cavaliere della libertà,Abraham Lincoln,1930,08/11/1930,"Biography, Drama, History",96,USA,English,D.W. Griffith,"Stephen Vincent Benet, John W. Considine Jr.",D.W. Griffith Productions,"William L. Thorne, Lucille La Verne, Helen Freeman, Otto Hoffman, Walter Huston, Edgar Dearing, Una Merkel, Russell Simpson, Charles Crockett, Kay Hammond, Helen Ware, E. Alyn Warren, Jason Robards Sr., Gordon Thorpe, Ian Keith",An episodic biography of the 16th President of the United States.,5.7,1308,,,,,47,21
tt0020629,All'ovest niente di nuovo,All Quiet on the Western Front,1930,14/03/1956,"Drama, War",152,USA,"English, French, German, Latin",Lewis Milestone,"Erich Maria Remarque, Maxwell Anderson",Universal Pictures,"Louis Wolheim, Lew Ayres, John Wray, Arnold Lucy, Ben Alexander, Scott Kolk, Owen Davis Jr., Walter Rogers, William Bakewell, Russell Gleason, Richard Alexander, Harold Goodwin, Slim Summerville, G. Pat Collins, Beryl Mercer","A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.",8,56356,$ 1200000,,,91,240,102
tt0020640,Animal Crackers,Animal Crackers,1930,06/09/1930,"Comedy, Musical",97,USA,English,Victor Heerman,"George S. Kaufman, Morrie Ryskind",Paramount Pictures,"The Marx Brothers, Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx, Lillian Roth, Margaret Dumont, Louis Sorin, Hal Thompson, Margaret Irving, Kathryn Reece, Robert Greig, Edward Metcalfe, The Music Masters",Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.,7.5,13341,,,,77,99,49
tt0020641,Anna Christie,Anna Christie,1930,21/02/1930,"Drama, Romance",89,USA,English,Clarence Brown,"Frances Marion, Eugene O'Neill",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Charles Bickford, George F. Marion, Marie Dressler, James T. Mack, Lee Phelps","A young woman reunites with her estranged father and falls in love with a sailor, but struggles to tell them about her dark past.",6.6,2760,$ 376000,,,,39,27
tt0020642,Anna Christie,Anna Christie,1930,22/12/1930,Drama,85,USA,German,Jacques Feyder,"Walter Hasenclever, Frances Marion",Metro-Goldwyn-Mayer (MGM),"Greta Garbo, Theo Shall, Hans Junkermann, Salka Viertel","A young woman reunites with her estranged father and falls in love with a sailor, but struggles to tell them about her dark past.",6.9,775,,,,,16,3
tt0020656,Il tempio delle tentazioni,Au bonheur des dames,1930,03/07/1930,"Drama, Romance",85,France,French,Julien Duvivier,"Noël Renard, Émile Zola",Le Film d'Art,"Dita Parlo, Ginette Maddie, Andrée Brabant, Mireille Barsac, Nadia Sibirskaïa, Germaine Rouer, Simone Bourday, Cognet, Colette Dubois, Récopé, Yvonne Taponié, Marthe Barbara-Val, Marcelle Adam, Pierre de Guingand, Fabien Haziza","Denise, an orphaned girl, moves to Paris where she hopes to find work at her uncle's store. But the glamorous department store 'Aux Bonheur des Dames' across the street crunches all the little businesses around. She finds a position there.",7.2,382,,,,,11,6
tt0020661,Back Pay,Back Pay,1930,01/06/1930,"Drama, Romance",63,USA,English,William A. Seiter,"Fannie Hurst, Francis Edward Faragoh",First National Pictures,"Corinne Griffith, Grant Withers, Montagu Love, Hallam Cooley, Vivien Oakland, Geneva Mitchell, William Bailey",Hester is bored with Gerald who loves her - bored with the Finley Department store - and bored with Demopolis. She leaves town with a traveling salesman named Bloom and the clothes on her ...,5.1,106,,,,,11,2
tt0020668,The Bat Whispers,The Bat Whispers,1930,13/11/1930,"Crime, Thriller, Horror",83,USA,English,Roland West,"Mary Roberts Rinehart, Avery Hopwood",Joseph M. Schenck Productions,"Chance Ward, Richard Tucker, Wilson Benge, DeWitt Jennings, Sidney D'Albrook, S.E. Jennings, Grayce Hampton, Maude Eburne, Spencer Charters, Una Merkel, William Bakewell, Gustav von Seyffertitz, Chester Morris, Hugh Huntley, Charles Dow Clark",A master criminal terrorizes the occupants of an isolated country mansion.,6.4,828,,,,,35,28
tt0020670,Be Yourself!,Be Yourself!,1930,08/02/1930,"Comedy, Musical",65,USA,English,Thornton Freeland,"Max Marcin, Thornton Freeland",Joseph M. Schenck Productions,"Fanny Brice, Robert Armstrong, Harry Green, G. Pat Collins, Gertrude Astor, Budd Fine, Marjorie Kane, Rita Flynn",Ethnic comedy of a nightclub entertainer trying to train a boxer.,5.8,161,,,,,10,3
tt0020673,Beau Ideal,Beau Ideal,1931,25/01/1931,"Adventure, Romance, War",79,USA,English,Herbert Brenon,"Percival Christopher Wren, Elizabeth Meehan",RKO Radio Pictures,"Frank McCormick, Ralph Forbes, Lester Vail, Otto Matieson, Don Alvarado, Bernard Siegel, Irene Rich, Myrtle Stedman, Loretta Young, John St. Polis, Joe De Stefani, Paul McAllister, Hale Hamilton, George Regas, Leni Stengel",An American joins the French Foreign Legion in order to rescue a boyhood friend.,5.4,175,,,,,9,1
tt0020679,The Benson Murder Case,The Benson Murder Case,1930,13/04/1930,"Crime, Mystery, Thriller",65,USA,English,Frank Tuttle,"S.S. Van Dine, Bartlett Cormack",Paramount Pictures,"William Powell, William 'Stage' Boyd, Eugene Pallette, Paul Lukas, Natalie Moorhead, Richard Tucker, May Beatty, E.H. Calvert","A ruthless, crooked stockbroker is murdered at his luxurious country estate, and detective Philo Vance just happens to be there; he decides to find out who killed him.",6.2,280,,,,,12,7
tt0020686,Carcere,The Big House,1930,14/06/1930,"Crime, Drama, Thriller",87,USA,"English, Russian","George W. Hill, Ward Wing","Frances Marion, Joseph Farnham",Metro-Goldwyn-Mayer (MGM),"Chester Morris, Wallace Beery, Lewis Stone, Robert Montgomery, Leila Hyams, George F. Marion, J.C. Nugent, Karl Dane, DeWitt Jennings, Matthew Betz, Claire McDowell, Robert Emmett O'Connor, Tom Kennedy, Tom Wilson, Eddie Foyer","A convict falls in love with his new cellmate's sister, only to become embroiled in a planned break-out which is certain to have lethal consequences.",7.1,1849,$ 414000,,,,29,24
tt0020690,La conquista dell'America,The Big Pond,1930,03/05/1930,"Comedy, Music, Romance",72,USA,"English, French",Hobart Henley,"A.E. Thomas, George Middleton",Paramount Pictures,"Maurice Chevalier, Claudette Colbert, George Barbier, Marion Ballou, Andrée Corday, Frank Lyon, Nat Pendleton, Elaine Koch",A tour guide in Venice romances a visiting American tourist whose father owns a chewing-gum factory back in the U.S. She sets out to convince her skeptical father to bring the tour guide to America and give him a job in the plant.,5.9,209,,,,,11,7
tt0020691,Il grande sentiero,The Big Trail,1930,14/03/1931,"Adventure, Western, Romance",125,USA,English,"Raoul Walsh, Louis R. Loeffler",Hal G. Evarts,Fox Film Corporation,"John Wayne, Marguerite Churchill, El Brendel, Tully Marshall, Tyrone Power Sr., David Rollins, Frederick Burton, Ian Keith, Charles Stevens, Louise Carver",Breck Coleman leads hundreds of settlers in covered wagons from the Mississippi River to their destiny out West.,7.2,3312,$ 2000000,,,,63,43
tt0020693,Billy the Kid,Billy the Kid,1930,18/10/1930,"Action, Biography, Drama",98,USA,English,King Vidor,"Walter Noble Burns, Laurence Stallings",Metro-Goldwyn-Mayer (MGM),"Johnny Mack Brown, Wallace Beery, Kay Johnson, Karl Dane, Wyndham Standing, Russell Simpson, Blanche Friderici, Roscoe Ates, Warner Richmond, James A. Marcus, Nelson McDowell, Jack Carlyle, John Beck, Chris-Pin Martin, Marguerita Padula","In this version of the Billy the Kid legend, Billy, after shooting down land baron William Donovan's henchmen for killing Billy's boss, is hunted down and captured by his friend, Sheriff ...",6,347,,,,,12,6
tt0020695,The Bishop Murder Case,The Bishop Murder Case,1929,03/01/1930,"Drama, Mystery",88,USA,English,"David Burton, Nick Grinde","S.S. Van Dine, Lenore J. Coffee",Metro-Goldwyn-Mayer (MGM),"Basil Rathbone, Leila Hyams, Roland Young, Alec B. Francis, George F. Marion, Zelda Sears, Bodil Rosing, Carroll Nye, Charles Quatermaine, James Donlan, Sidney Bracey, Clarence Geldart, Delmer Daves, Nellie Bly Baker","When the body of a man nicknamed ""Cock Robin"" is found with an arrow in the heart on an archery range along with a chess bishop as a clue, Philo Vance investigates.",6.1,600,,,,,22,12
